"codice-isil";"denominazione";"indirizzo";"frazione";"cap";"comune";"codice istat comune";"provincia";"regione";"codice istat provincia";"latitudine";"longitudine";"telefono";"fax";"email";"url"
"IT-PC0027";"Archivio di Stato di Piacenza - Biblioteca";"Piazza Cittadella, 29";"";"29100";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0554259";"9,6952686";"+39 0523338521";"+39 0523384916";"as-pc.biblioteca@beniculturali.it";"http://www.archiviodistatopiacenza.beniculturali.it/index.php?it/241/biblioteca"
"IT-PC0028";"Biblioteca del Seminario Vescovile";"Via Scalabrini, 65";"";"29121";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0481972";"9,7005861";"+39 0523.321972";"";"bibseminario.pc@libero.it";""
"IT-PC0030";"Biblioteca comunale Passerini-Landi";"Via Giosuè Carducci, 14";"";"29121";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0524755";"9,6961422";"+39 0523492410";"+39 0523492400";"biblioteca.passerinilandi@comune.piacenza.it";"http://www.passerinilandi.piacenza.it/"
"IT-PC0032";"Biblioteca del Collegio cardinale Giulio Alberoni";"Via Emilia Parmense 77";"";"29122";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0357732";"9,72558900000001";"+39 0523577011";"+39 0523577052";"biblioteca.alberoni@libero.it";"http://www.collegioalberoni.it/biblioteca.php"
"IT-PC0033";"Biblioteca e Archivio capitolare del Duomo";"Piazza Duomo 33";"";"29100";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0506526";"9,6975546";"+39 0523308311";"+39 0523308328";"";""
"IT-PC0034";"Biblioteca nazionale Braille Maria Motta";"Viale Pubblico Passaggio 52";"";"29100";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0445071";"9,6995686";"+39 052320822";"";"";""
"IT-PC0036";"Biblioteca comunale";"Via Montegrappa, 108";"";"29027";"Podenzano";"033035";"Piacenza";"EMILIA ROMAGNA";"033";"44,9564590336999";"9,68664690674586";"+39 0523554636";"+39 0523550228";"cultura@comune.podenzano.pc.it";"http://www.comune.podenzano.pc.it/it/biblioteca_comunale/biblioteca_comunale_sc_314.htm#"
"IT-PC0037";"Biblioteca comunale";"Via F. Acerbi";"";"29028";"Ponte dell'Olio";"033036";"Piacenza";"EMILIA ROMAGNA";"033";"44,8699029";"9,6453509";"+39 0523877407";"+39 0523878852";"biblioteca.ponte@agonet.it";""
"IT-PC0038";"Biblioteca comunale "Villa Raggio"";"Piazza Tre Martiri, 15";"";"29010";"Pontenure";"033037";"Piacenza";"EMILIA ROMAGNA";"033";"44,9993170056868";"9,7893098582665";"+39 0523511504";"+39 0523511504";"biblioteca.pontenure@sintranet.it";"http://www.comune.pontenure.pc.it/pagina.asp?IDpag=106&idbox=30&idvocebox=143"
"IT-PC0040";"Biblioteca comunale";"Via Bonistalli, 7";"";"29029";"Rivergaro";"033038";"Piacenza";"EMILIA ROMAGNA";"033";"44,9129182638992";"9,59833421163944";"+39 0523957815";"";"biblioteca.rivergaro@sintranet.it";"http://www.comune.rivergaro.pc.it/homepage.asp?page=biblioteca.asp"
"IT-PC0041";"Biblioteca comunale di San Nicolò";"Via Dante Alighieri 9";"San Nicolò di Rottofreno";"29010";"Rottofreno";"033039";"Piacenza";"EMILIA ROMAGNA";"033";"45,0536707";"9,6085458";"+39 0523780381";"+39 0523780387";"biblioteca.rottofreno@sintranet.it";"http://www.comune.rottofreno.pc.it/pagina.php?IDpag=233&idbox=67&idvocebox=279"
"IT-PC0042";"Biblioteca comunale";"Via Castello, 6";"";"29019";"San Giorgio Piacentino";"033040";"Piacenza";"EMILIA ROMAGNA";"033";"44,9545017";"9,73815560000003";"+39 0523370116";"+39 0523379638";"biblioteca.sangiorgio@sintranet.it";"http://www.comune.sangiorgiopiacentino.pc.it/pagina.asp?IDpag=96&idbox=37&idvocebox=133"
"IT-PC0043";"Biblioteca comunale";"Piazza Roma 11";"";"29010";"Sarmato";"033042";"Piacenza";"EMILIA ROMAGNA";"033";"45,0601038158365";"9,49155398710252";"+39 3485220439";"+39 0523887784";"biblioteca.sarmato@sintranet.it";"http://www.comune.sarmato.pc.it/pagina.asp?IDpag=133&idbox=30&idvocebox=140"
"IT-PC0044";"Biblioteca comunale";"Piazza Vittoria 9";"";"29010";"Vernasca";"033044";"Piacenza";"EMILIA ROMAGNA";"033";"44,7996445";"9,8298537";"+39 0523891991";"+39 0523891625";"comune.vernasca@sintranet.it";""
"IT-PC0045";"Biblioteca comunale";"via Castignoli 2";"";"29020";"Vigolzone";"033045";"Piacenza";"EMILIA ROMAGNA";"033";"44,9109799";"9,66782000000001";"+39 0523872746";"+39 0523872789";"biblioteca@comune.vigolzone.pc.it";"http://www.comune.vigolzone.pc.it/biblioteca_comunale/biblioteca_comunale_cat_354.htm"
"IT-PC0046";"Biblioteca comunale";"Piazza Marocchi 1";"";"29010";"Villanova sull'Arda";"033046";"Piacenza";"EMILIA ROMAGNA";"033";"45,0257949";"9,9981342";"+39 0523837927";"+39 0523837757";"comune.villanova@sintranet.it";""
"IT-PC0051";"Biblioteca dell'Istituto delle Orsoline di Maria Immacolata";"Via Roma 42";"";"29100";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0529111";"9,6963468";"+39 0523338020";"+39 0523385558";"";""
"IT-PC0054";"Biblioteca del Liceo statale Melchiorre Gioia";"Viale Risorgimento 1";"";"29121";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0550324";"9,6968471";"+39 0523306209";"";"liceogioia@liceogioia.it";"http://www.liceogioia.it/index.html"
"IT-PC0055";"Biblioteca E. Martini delle Missionarie Scalabriniane di S. Carlo Borromeo";"Piazza S. Savino 29";"";"29100";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0476089";"9,6830051";"+39 0523338205";"+39 0523338175";"";""
"IT-PC0056";"Biblioteca dell'Istituto Cristoforo Colombo dei Missionari Scalabriniani di S. Carlo Borromeo";"Via F. Torta 14";"";"29100";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0476969";"9,6998351";"+39 0523331549";"";"";""
"IT-PC0057";"Biblioteca del Conservatorio statale di musica Giuseppe Nicolini";"Via Santa Franca, 35";"";"29121";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0489838";"9,6913903";"+39 0523384345";"+39 0523388836";"biblioteca@conservatorio.piacenza.it";"http://conservatorio.piacenza.it/conservatorio/biblioteca.1.html"
"IT-PC0059";"Biblioteca comunale Giovanni Bavagnoli";"Via Roma, 23";"";"29010";"Pianello Val Tidone";"033033";"Piacenza";"EMILIA ROMAGNA";"033";"44,9474224917398";"9,40596392394264";"+39 0523998939";"";"biblioteca.pianello@libero.it";"http://www.comunepianellovaltidone.it/index.php/biblioteca"
"IT-PC0060";"Biblioteca del Centro etnografico provinciale";"Corso Garibaldi 50";"";"29100";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0527016";"9,6902898";"+39 0523795341";"";"";""
"IT-PC0061";"Biblioteca dei Musei civici di Palazzo Farnese";"Piazza Cittadella 29";"";"29121";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,05549";"9,69531000000006";"+39 0523492654";"+39 0523330049";"musei.farnese@comune.piacenza.it";"http://www.palazzofarnese.piacenza.it/"
"IT-PC0062";"Biblioteca comunale Passerini-Landi. Sede decentrata di viale Dante";"Viale Dante Alighieri, 46";"";"29122";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0423947";"9,6914045";"+39 0523458878";"+39 0523458878";"biblio.dante@comune.piacenza.it";"http://www.passerinilandi.piacenza.it/sedi/biblioteca-dante"
"IT-PC0063";"Biblioteca comunale";"Via Roma 28";"";"29010";"Nibbiano";"033029";"Piacenza";"EMILIA ROMAGNA";"033";"44,9051509";"9,3273302";"+39 0523993711";"+39 0523990041";"comunedinibbiano@libero.it";""
"IT-PC0064";"Biblioteca comunale";"Via Roma 2";"";"29020";"Morfasso";"033028";"Piacenza";"EMILIA ROMAGNA";"033";"44,72167";"9,704063";"+39 0523908180";"+39 0523908187";"comunedimorfasso@tin.it";""
"IT-PC0065";"Biblioteca comunale M. Teresa Maestri Del Boca";"Via Roma 1";"";"29010";"Gazzola";"033022";"Piacenza";"EMILIA ROMAGNA";"033";"44,9638863";"9,5505161";"+39 0523975221";"";"";""
"IT-PC0066";"Biblioteca comunale";"Piazza Biazzi 1";"";"29010";"Castelvetro Piacentino";"033014";"Piacenza";"EMILIA ROMAGNA";"033";"45,095569";"9,98877649999997";"+39 0523823859";"+39 0523824734";"biblioteca@comune.castelvetro.pc.it";"http://www.comune.castelvetro.pc.it/pagina.asp?IDpag=44&idbox=31&idvocebox=71"
"IT-PC0067";"Biblioteca comunale";"Piazza del Municipio 3";"";"29014";"Castell'Arquato";"033012";"Piacenza";"EMILIA ROMAGNA";"033";"44,85105";"9,86734";"+39 0523804008";"+39 0523803982";"biblioteca@comune.castellarquato.pc.it";"http://www.comune.castellarquato.pc.it/pagina.asp?IDpag=107&idbox=30&idvocebox=144"
"IT-PC0068";"Biblioteca comunale Passerini-Landi. Sede decentrata Farnesiana";"Galleria del Sole, 34";"";"29122";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,037457";"9,71443679999993";"+39 0523492649";"+39 0523492400";"biblio.farnesiana@comune.piacenza.it";"http://www.passerinilandi.piacenza.it/sedi/biblioteca-farnesiana"
"IT-PC0069";"Biblioteca dell'Abbazia di Nostra Signora della Trinità";"";"Monte Monastero";"29020";"Morfasso";"033028";"Piacenza";"EMILIA ROMAGNA";"033";"44,7227267";"9,7024277";"+39 0523914156";"+39 0523914156";"monaci@ansdt.it";"http://www.ansdt.it"
"IT-PC0070";"Biblioteca vescovile di Piacenza";"Piazza Duomo 33";"";"29100";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0506526";"9,6975546";"";"+39 05233308328";"";""
"IT-PC0071";"Biblioteca comunale Passerini-Landi. Sezione ragazzi Giana Anguissola";"Vicolo San Pietro 5";"";"29121";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0528582";"9,69529599999998";"+39 0523492436";"+39 0523492400";"biblio.ragazzi@comune.piacenza.it";"http://www.passerinilandi.piacenza.it/sedi/biblioteca-ragazzi-giana-anguissola"
"IT-PC0072";"Biblioteca comunale";"Piazza Roma 1";"";"29025";"Gropparello";"033025";"Piacenza";"EMILIA ROMAGNA";"033";"44,8319571";"9,7300855";"+39 0523856121";"+39 0523856363";"";""
"IT-PC0073";"Biblioteca dell'Azienda USL di Piacenza";"Via Taverna 49";"";"29100";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0540546";"9,684514";"+39 0523302667";"";"biblioteca.pc@ausl.pc.it";""
"IT-PC0074";"Biblioteca dell'Istituto storico della Resistenza e dell'età contemporanea";"Via Roma 23/25";"";"29121";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0532138";"9,69585630000006";"+39 0523330346";"+39 0523330346";"istitutostoricopiacenza@gmail.com";"http://www.istitutostoricopiacenza.it/biblitoteca/"
"IT-PC0075";"Biblioteca del Centro di documentazione della Provincia di Piacenza";"Via Garibaldi 50";"";"29100";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0527016";"9,6902898";"+39 0523795210";"";"cedoc.biblio@provincia.pc.it";"http://bibliocat.provincia.pc.it"
"IT-PC0078";"Biblioteca comunale Pietro Agnelli";"Via Anguissola";"";"29020";"Travo";"033043";"Piacenza";"EMILIA ROMAGNA";"033";"44,8600079422369";"9,54281380978705";"+39 0523955466";"";"biblioteca.travo@sintranet.it";"http://www.comune.travo.pc.it/c033043/zf/index.php/servizi-aggiuntivi/index/index/idtesto/20007"
"IT-PC0079";"Biblioteca del Polo territoriale di Piacenza del Politecnico di Milano";"Via Scalabrini 113";"";"29121";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0482114";"9,7003561";"+39 02.2399.6871";"+39 02.2399.6877";"";"http://www.biblio.polimi.it/sedi/biblioteche/biblioteca-del-polo-di-piacenza/"
"IT-PC0080";"Biblioteca comunale Corrado Confalonieri";"Via Mazzini 4";"";"29010";"Calendasco";"033008";"Piacenza";"EMILIA ROMAGNA";"033";"45,0878845";"9,5939989";"+39 0523771107";"+39 0523772744";"biblio.calendasco@libero.it";"http://www.comune.calendasco.pc.it/pagina.asp?IDpag=112&idbox=40&idvocebox=149"
"IT-PC0139";"Biblioteca comunale Rio Canto";"Piazza dei Tigli, 5";"";"29010";"Piozzano";"033034";"Piacenza";"EMILIA ROMAGNA";"033";"44,9254686";"9,49575709999999";"+39 0523 970450";"";"raffaella.brignoli@yahoo.it";""
"IT-PC0140";"Biblioteca della Galleria d'arte moderna Ricci Oddi ";"Via San Siro 13";"";"29121";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0490202";"9,69207919999997";"+39 0523320742";"";"info@riccioddi.it";"www.riccioddi.it"
"IT-PC0141";"Biblioteca del Museo civico di Storia Naturale";"Via Scalabrini 107";"";"29121";"Piacenza";"033032";"Piacenza";"EMILIA ROMAGNA";"033";"45,0476302403749";"9,70318171045074";"+39 0523334980";"+39 0523337745";"museoscienze@comune.piacenza.it";"http://www.msn.piacenza.it/"
"IT-PD0001";"BIBLIOTECA CIVICA DI ABANO TERME";"VIA MATTEOTTI, 71";"";"35031";"Abano Terme";"028001";"Padova";"VENETO";"028";"45,3614637";"11,7900027";"";"";"";""
"IT-PD0004";"BIBLIOTECA COMUNALE DI AGNA";"VIA ROMA, 28";"";"35021";"Agna";"028002";"Padova";"VENETO";"028";"45,1697496";"11,9573421";"+39 0495381148";"+39 0495381179";"";""
"IT-PD0005";"BIBLIOTECA COMUNALE DI ARRE";"VIA ROMA, 96";"";"35020";"Arre";"028006";"Padova";"VENETO";"028";"45,2167525";"11,9285516";"";"";"";""
"IT-PD0006";"BIBLIOTECA COMUNALE DI ARZERGRANDE";"VIA ROMA, 104";"";"35020";"Arzergrande";"028007";"Padova";"VENETO";"028";"45,2734168";"12,0468124";"";"";"";""
"IT-PD0007";"BIBLIOTECA COMUNALE DI BAGNOLI DI SOPRA";"P.ZZA G. MARCONI, 32";"";"35023";"Bagnoli di Sopra";"028008";"Padova";"VENETO";"028";"45,1851482";"11,8813155";"";"";"";""
"IT-PD0008";"Biblioteca pubblica comunale";"Via Maso 90";"";"35030";"Baone";"028009";"Padova";"VENETO";"028";"45,2457375";"11,6904717";"+39 04292931";"";"";""
"IT-PD0009";"BIBLIOTECA COMUNALE DI BATTAGLIA TERME";"PIAZZA LIBERTÀ 1";"";"35041";"Battaglia Terme";"028011";"Padova";"VENETO";"028";"45,2902057";"11,7832936";"";"";"";""
"IT-PD0010";"BIBLIOTECA COMUNALE MAESTRO LIVIO FERRARI DI BOARA PISANI";"PIAZZA ATHESIA, 3";"";"35040";"Boara Pisani";"028012";"Padova";"VENETO";"028";"45,1088903";"11,7849282";"";"";"";""
"IT-PD0011";"BIBLIOTECA COMUNALE DI BORGORICCO";"VIALE EUROPA, 10";"";"35010";"Borgoricco";"028013";"Padova";"VENETO";"028";"45,5336507";"11,9688213";"";"";"";""
"IT-PD0012";"BIBLIOTECA COMUNALE DI BOVOLENTA";"VIA G. MAZZINI, 17";"";"35024";"Bovolenta";"028014";"Padova";"VENETO";"028";"45,26895";"11,9405362";"";"";"";""
"IT-PD0013";"BIBLIOTECA COMUNALE DI BRUGINE";"PIAZZA UNGHERIA, 16";"";"35020";"Brugine";"028015";"Padova";"VENETO";"028";"45,2984118";"11,9928487";"";"";"";""
"IT-PD0015";"BIBLIOTECA COMUNALE DI CAMPO SAN MARTINO";"VIA DE GASPERI, 47";"MARSANGO";"35010";"Campo San Martino";"028020";"Padova";"VENETO";"028";"45,5516534";"11,8349879";"";"";"";""
"IT-PD0016";"BIBLIOTECA COMUNALE DI CAMPODORO";"VIA MUNICIPIO, 2";"";"35010";"Campodoro";"028018";"Padova";"VENETO";"028";"45,4931725";"11,7516483";"+39 0499065011";"+39 0499065578";"";""
"IT-PD0017";"Biblioteca dei Santuari antoniani";"Via S. Antonio 6";"";"35012";"Camposampiero";"028019";"Padova";"VENETO";"028";"45,57348";"11,930696";"+39 0495790061";"";"";""
"IT-PD0018";"BIBLIOTECA CIVICA DI CAMPOSAMPIERO";"VIA TISO, 12";"";"35012";"Camposampiero";"028019";"Padova";"VENETO";"028";"45,5704696";"11,9340114";"";"";"";""
"IT-PD0021";"BIBLIOTECA COMUNALE DI CARCERI";"VIA ROMA, 22/A";"";"35040";"Carceri";"028022";"Padova";"VENETO";"028";"45,187515";"11,629905";"+39 0429619835";"";"";""
"IT-PD0022";"BIBLIOTECA COMUNALE DI CARMIGNANO DI BRENTA";"PIAZZA GUGLIELMO MARCONI, 1";"";"35010";"Carmignano di Brenta";"028023";"Padova";"VENETO";"028";"0";"0";"";"";"";""
"IT-PD0023";"BIBLIOTECA COMUNALE DI DUE CARRARE";"VIA ROMA 74";"";"35020";"Due Carrare";"028106";"Padova";"VENETO";"028";"45,3499058";"11,8684351";"";"";"";""
"IT-PD0024";"BIBLIOTECA COMUNALE DI CARTURA";"PIAZZA ALCIDE DE GASPERI, 7";"";"35025";"Cartura";"028026";"Padova";"VENETO";"028";"45,2671151";"11,8634304";"+39 049/9556266";"+39 049/9555571";"";""
"IT-PD0025";"BIBLIOTECA COMUNALE DI CASALE DI SCODOSIA";"PIAZZA G. MATTEOTTI, 50";"";"35040";"Casale di Scodosia";"028027";"Padova";"VENETO";"028";"45,1879777";"11,4664653";"";"";"";""
"IT-PD0026";"BIBLIOTECA COMUNALE CENTRO CULTURALE DI CASALSERUGO";"VIA ROMA";"";"35020";"Casalserugo";"028028";"Padova";"VENETO";"028";"45,3163885";"11,9126736";"";"";"";""
"IT-PD0028";"BIBLIOTECA COMUNALE DI CERVARESE SANTA CROCE";"VIA MONTEMERLO 1";"";"35030";"Cervarese Santa Croce";"028030";"Padova";"VENETO";"028";"45,4014559";"11,7286636";"";"";"";""
"IT-PD0030";"BIBLIOTECA CIVICA DI CITTADELLA";"BORGO TREVISO 3";"";"35013";"Cittadella";"028032";"Padova";"VENETO";"028";"45,649475";"11,787862";"";"";"";""
"IT-PD0031";"BIBLIOTECA COMUNALE DI CODEVIGO";"VIA DEI CARRARESI, 1";"";"35020";"Codevigo";"028033";"Padova";"VENETO";"028";"45,2686887";"12,0962014";"";"";"";""
"IT-PD0032";"BIBLIOTECA COMUNALE DI CONSELVE";"PIAZZA DANTE, 3";"";"35026";"Conselve";"028034";"Padova";"VENETO";"028";"45,232015";"11,875162";"";"";"";""
"IT-PD0037";"BIBLIOTECA COMUNALE DI CORREZZOLA";"CORTE BENEDETTINA";"";"35020";"Correzzola";"028035";"Padova";"VENETO";"028";"45,2362777";"12,0687592";"";"";"";""
"IT-PD0038";"BIBLIOTECA COMUNALE DI CURTAROLO";"PIAZZA MARTIRI DELLA LIBERTÀ 7";"";"35010";"Curtarolo";"028036";"Padova";"VENETO";"028";"45,4721968";"11,847399";"";"";"";""
"IT-PD0040";"Biblioteca del Gabinetto di lettura";"Piazza Maggiore 12";"";"35042";"Este";"028037";"Padova";"VENETO";"028";"45,2279275";"11,6560199";"+39 04292301";"";"";""
"IT-PD0041";"BIBLIOTECA COMUNALE DI FONTANIVA";"PIAZZA UMBERTO I°, 1";"";"35014";"Fontaniva";"028038";"Padova";"VENETO";"028";"45,6362791";"11,7540825";"";"";"";""
"IT-PD0042";"BIBLIOTECA COMUNALE DI GALLIERA VENETA";"VIA ROMA, 184 B";"";"35015";"Galliera Veneta";"028039";"Padova";"VENETO";"028";"45,6627729";"11,8300179";"";"";"";""
"IT-PD0046";"BIBLIOTECA COMUNALE DI GRANZE";"VIA DELLA LIBERTÀ, 36";"";"35040";"Granze";"028043";"Padova";"VENETO";"028";"45,15472";"11,71327";"";"";"";""
"IT-PD0047";"BIBLIOTECA COMUNALE DI LEGNARO";"VIA ROMA 34";"";"35020";"Legnaro";"028044";"Padova";"VENETO";"028";"45,341865";"11,963474";"";"";"";""
"IT-PD0048";"BIBLIOTECA COMUNALE DI LIMENA";"VIA BEATO ARNALDO DA LIMENA, 52";"";"35010";"Limena";"028045";"Padova";"VENETO";"028";"45,4731743";"11,8445103";"";"";"";""
"IT-PD0049";"BIBLIOTECA COMUNALE DI LOREGGIA";"VIA PALLADIO";"";"35010";"Loreggia";"028046";"Padova";"VENETO";"028";"45,5912782";"11,9429945";"";"";"";""
"IT-PD0051";"BIBLIOTECA COMUNALE DI MASERA' DI PADOVA";"PIAZZA MUNICIPIO, 41";"";"35020";"Maserà di Padova";"028048";"Padova";"VENETO";"028";"45,3210943";"11,8634605";"";"";"";""
"IT-PD0056";"BIBLIOTECA CIVICA DI MESTRINO";"PIAZZA IV NOVEMBRE 30";"";"35035";"Mestrino";"028054";"Padova";"VENETO";"028";"45,443168";"11,757984";"";"";"";""
"IT-PD0059";"BIBLIOTECA DI MONTAGNANA PROF. F. GAMBARIN";"PIAZZA TRIESTE, 14 - CASTEL SAN ZENO";"";"35044";"Montagnana";"028056";"Padova";"VENETO";"028";"45,2309564";"11,468457";"";"";"";""
"IT-PD0060";"BIBLIOTECA CIVICA DI MONTEGROTTO TERME";"VIA SCAVI, 19";"";"35036";"Montegrotto Terme";"028057";"Padova";"VENETO";"028";"45,3302307";"11,7925522";"";"";"";""
"IT-PD0061";"BIBLIOTECA COMUNALE DI NOVENTA PADOVANA";"VIA ROMA, 20";"";"35027";"Noventa Padovana";"028058";"Padova";"VENETO";"028";"45,4156132";"11,952881";"";"";"";""
"IT-PD0062";"BIBLIOTECA COMUNALE DI OSPEDALETTO EUGANEO";"PIAZZA GIUSEPPE PARINI, 2";"";"35045";"Ospedaletto Euganeo";"028059";"Padova";"VENETO";"028";"45,2226386";"11,6069185";"";"";"";""
"IT-PD0070";"Biblioteca dell'Archivio di Stato di Padova";"Via dei Colli 24";"";"35143";"Padova";"028060";"Padova";"VENETO";"028";"45,3966372";"11,8315462";"+39 049624146";"+39 0498685494";"zatad@ipduni.unipd.it";""
"IT-PD0071";"Biblioteca dell'Accademia galileiana di scienze, lettere ed arti";"Via Accademia 7";"";"35139";"Padova";"028060";"Padova";"VENETO";"028";"45,4075251";"11,8708659";"+39 049655249";"+39 0498752696";"galileiana@libero.it";"http://www.cab.unipd.it/bibphp/scheda.php3?CampoID=114"
"IT-PD0073";"Biblioteca del Seminario vescovile di Padova - della Facoltà teologica del Triveneto - dell'Istituto filosofico Aloisianum";"Via Seminario, 29";"";"35122";"Padova";"028060";"Padova";"VENETO";"028";"45,4006374";"11,8722001";"";"";"";""
"IT-PD0077";"Biblioteca del Monumento Nazionale Abbazia di S. Giustina";"Via Giuseppe Ferrari, 2/a";"";"35123";"Padova";"028060";"Padova";"VENETO";"028";"45,3963968";"11,8803318";"+39 0498751948";"+39 049665790";"francesco.trolese@unipd.it";"http://www.bibliotecasantagiustina.it"
"IT-PD0078";"Biblioteca del Gabinetto di lettura";"Piazza dell'Insurrezione 28 aprile 1945  4";"";"35139";"Padova";"028060";"Padova";"VENETO";"028";"45,409709";"11,875168";"+39 049650015";"";"";""
